transaction_id,account_id,member_id,transaction_timestamp,transaction_type,amount,currency_code,description,channel,country_code,last_modified_ts
TXN00000153,ACCT020937,MEM006952,2026-02-01T11:10:14.934237+00:00,ATM,24691.3,USD,ATM transaction,ATM,CA,2026-02-01T12:04:14.934237+00:00
TXN00000154,ACCT027963,MEM007917,2026-02-03T13:47:11.934246+00:00,WIRE,4981.23,USD,WIRE transaction,ONLINE,US,2026-02-03T14:11:11.934246+00:00
TXN00000155,ACCT022914,MEM004838,2026-01-21T11:26:44.934254+00:00,ATM,8974.62,USD,ATM transaction,ONLINE,CA,2026-01-21T11:43:44.934254+00:00
TXN00000156,ACCT025504,MEM012201,2026-02-17T20:20:56.934263+00:00,CASH_DEPOSIT,14148.66,USD,CASH_DEPOSIT transaction,ONLINE,MX,2026-02-17T21:07:56.934263+00:00
TXN00000157,ACCT025420,MEM013089,2026-01-25T03:03:16.934271+00:00,ATM,20821.14,USD,ATM transaction,BRANCH,MX,2026-01-25T03:54:16.934271+00:00
TXN00000158,ACCT020346,MEM004107,2026-02-01T03:18:00.934280+00:00,CREDIT,5475.89,USD,CREDIT transaction,BRANCH,US,2026-02-01T04:15:00.934280+00:00
TXN00000159,ACCT001094,MEM009496,2026-02-16T07:51:11.934289+00:00,WIRE,7724.01,USD,WIRE transaction,ATM,US,2026-02-16T07:56:11.934289+00:00
TXN00000160,ACCT005756,MEM003290,2026-02-03T21:57:19.934297+00:00,WIRE,8168.65,USD,WIRE transaction,BRANCH,MX,2026-02-03T22:53:19.934297+00:00
TXN00000161,ACCT027213,MEM002696,2026-01-31T11:31:44.934305+00:00,ATM,13271.78,USD,ATM transaction,ATM,CA,2026-01-31T12:22:44.934305+00:00
TXN00000162,ACCT026354,MEM001887,2026-02-03T21:55:09.934315+00:00,ATM,18664.24,USD,ATM transaction,MOBILE,US,2026-02-03T22:04:09.934315+00:00
TXN00000163,ACCT022099,MEM006512,2026-02-07T06:55:25.934323+00:00,CASH_DEPOSIT,21503.65,USD,CASH_DEPOSIT transaction,ATM,US,2026-02-07T07:45:25.934323+00:00
TXN00000164,ACCT004050,MEM007452,2026-01-30T02:04:16.934332+00:00,ACH,348.95,USD,ACH transaction,ATM,US,2026-01-30T02:41:16.934332+00:00
TXN00000165,ACCT003551,MEM011057,2026-01-30T17:51:25.934341+00:00,ATM,20560.61,USD,ATM transaction,BRANCH,CA,2026-01-30T17:52:25.934341+00:00
TXN00000166,ACCT007254,MEM010612,2026-01-21T23:41:48.934349+00:00,ACH,8200.83,USD,ACH transaction,ONLINE,CA,2026-01-22T00:39:48.934349+00:00
TXN00000167,ACCT004581,MEM000743,2026-02-03T13:42:24.934370+00:00,DEBIT,16231.34,USD,DEBIT transaction,ONLINE,US,2026-02-03T14:13:24.934370+00:00
TXN00000168,ACCT004446,MEM006368,2026-02-12T14:29:37.934380+00:00,ACH,2430.7,USD,ACH transaction,MOBILE,US,2026-02-12T15:11:37.934380+00:00
TXN00000169,ACCT023810,MEM002532,2026-01-23T00:24:50.934389+00:00,CASH_DEPOSIT,10478.75,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-01-23T01:17:50.934389+00:00
TXN00000170,ACCT001073,MEM011310,2026-01-25T11:39:11.934398+00:00,ATM,15391.69,USD,ATM transaction,ATM,US,2026-01-25T12:07:11.934398+00:00
TXN00000171,ACCT003256,MEM011235,2026-01-27T15:40:32.934407+00:00,ATM,23763.93,USD,ATM transaction,ATM,MX,2026-01-27T16:37:32.934407+00:00
TXN00000172,ACCT006220,MEM002002,2026-01-31T19:53:54.934415+00:00,ATM,1514.69,USD,ATM transaction,MOBILE,US,2026-01-31T20:35:54.934415+00:00
TXN00000173,ACCT000700,MEM000829,2026-02-07T22:39:45.934424+00:00,ACH,16042.97,USD,ACH transaction,ATM,US,2026-02-07T22:47:45.934424+00:00
TXN00000174,ACCT006789,MEM009608,2026-01-21T20:00:10.934433+00:00,ACH,5130.93,USD,ACH transaction,BRANCH,US,2026-01-21T20:21:10.934433+00:00
TXN00000175,ACCT000093,MEM004543,2026-02-11T01:52:14.934441+00:00,ACH,19716.31,USD,ACH transaction,BRANCH,US,2026-02-11T02:26:14.934441+00:00
TXN00000176,ACCT021662,MEM014196,2026-02-06T01:45:02.934450+00:00,DEBIT,19963.05,USD,DEBIT transaction,ONLINE,US,2026-02-06T01:45:02.934450+00:00
TXN00000177,ACCT019296,MEM005305,2026-01-31T20:24:04.934458+00:00,CREDIT,19749.83,USD,CREDIT transaction,ONLINE,US,2026-01-31T20:40:04.934458+00:00
TXN00000178,ACCT017239,MEM001863,2026-02-15T16:44:04.934467+00:00,WIRE,3169.84,USD,WIRE transaction,ONLINE,CA,2026-02-15T17:12:04.934467+00:00
TXN00000179,ACCT014812,MEM008255,2026-01-31T15:58:40.934475+00:00,DEBIT,12831.44,USD,DEBIT transaction,BRANCH,MX,2026-01-31T16:00:40.934475+00:00
TXN00000180,ACCT001021,MEM000997,2026-01-23T22:14:57.934484+00:00,CASH_DEPOSIT,7541.46,USD,CASH_DEPOSIT transaction,MOBILE,CA,2026-01-23T22:41:57.934484+00:00
TXN00000181,ACCT002409,MEM014734,2026-02-12T23:59:57.934493+00:00,WIRE,12257.23,USD,WIRE transaction,ONLINE,US,2026-02-13T00:37:57.934493+00:00
TXN00000182,ACCT020458,MEM010373,2026-02-11T00:57:44.934502+00:00,ATM,1642.99,USD,ATM transaction,ATM,CA,2026-02-11T01:35:44.934502+00:00
TXN00000183,ACCT019839,MEM007049,2026-01-23T11:38:25.934510+00:00,ACH,7373.15,USD,ACH transaction,ONLINE,US,2026-01-23T12:32:25.934510+00:00
TXN00000184,ACCT014093,MEM007399,2026-01-22T11:25:54.934519+00:00,CREDIT,18021.28,USD,CREDIT transaction,BRANCH,CA,2026-01-22T11:46:54.934519+00:00
TXN00000185,ACCT003116,MEM005121,2026-01-27T05:25:09.934527+00:00,CASH_DEPOSIT,9968.86,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-01-27T06:07:09.934527+00:00
TXN00000186,ACCT022506,MEM007771,2026-02-05T20:48:56.934536+00:00,CREDIT,9358.15,USD,CREDIT transaction,ONLINE,US,2026-02-05T21:41:56.934536+00:00
TXN00000187,ACCT024399,MEM012105,2026-02-14T02:19:37.934544+00:00,DEBIT,2331.66,USD,DEBIT transaction,ATM,US,2026-02-14T02:54:37.934544+00:00
TXN00000188,ACCT018406,MEM005401,2026-02-15T07:54:03.934553+00:00,ACH,14662.04,USD,ACH transaction,ONLINE,CA,2026-02-15T08:16:03.934553+00:00
TXN00000189,ACCT001686,MEM004713,2026-01-28T17:01:36.934561+00:00,CASH_DEPOSIT,21702.44,USD,CASH_DEPOSIT transaction,ATM,US,2026-01-28T17:07:36.934561+00:00
TXN00000190,ACCT021520,MEM007901,2026-01-21T04:27:36.934570+00:00,CREDIT,12685.81,USD,CREDIT transaction,BRANCH,US,2026-01-21T04:49:36.934570+00:00
TXN00000191,ACCT018813,MEM003706,2026-01-22T05:41:15.934579+00:00,ATM,9189.66,USD,ATM transaction,MOBILE,MX,2026-01-22T06:30:15.934579+00:00
TXN00000192,ACCT000861,MEM009978,2026-01-19T10:55:09.934587+00:00,ACH,16874.74,USD,ACH transaction,ATM,US,2026-01-19T11:06:09.934587+00:00
TXN00000193,ACCT011136,MEM005752,2026-02-04T23:24:02.934596+00:00,ATM,17567.77,USD,ATM transaction,ONLINE,US,2026-02-05T00:19:02.934596+00:00
TXN00000194,ACCT002281,MEM002325,2026-02-11T06:53:01.934604+00:00,WIRE,14158.46,USD,WIRE transaction,ONLINE,US,2026-02-11T07:40:01.934604+00:00
TXN00000195,ACCT014866,MEM005586,2026-01-23T11:43:36.934613+00:00,WIRE,5379.11,USD,WIRE transaction,BRANCH,US,2026-01-23T12:02:36.934613+00:00
TXN00000196,ACCT019538,MEM001392,2026-02-02T11:51:01.934621+00:00,ACH,19421.11,USD,ACH transaction,ONLINE,US,2026-02-02T12:01:01.934621+00:00
TXN00000197,ACCT008917,MEM007260,2026-01-19T05:57:00.934630+00:00,DEBIT,1245.01,USD,DEBIT transaction,MOBILE,CA,2026-01-19T06:35:00.934630+00:00
TXN00000198,ACCT024738,MEM008395,2026-01-27T18:45:54.934638+00:00,CREDIT,10355.18,USD,CREDIT transaction,ONLINE,US,2026-01-27T19:12:54.934638+00:00
TXN00000199,ACCT019436,MEM007973,2026-02-12T20:35:16.934647+00:00,CASH_DEPOSIT,7081.88,USD,CASH_DEPOSIT transaction,ATM,US,2026-02-12T20:49:16.934647+00:00
TXN00000200,ACCT000252,MEM003350,2026-01-30T01:16:07.934655+00:00,DEBIT,24611.16,USD,DEBIT transaction,ATM,US,2026-01-30T02:05:07.934655+00:00
TXN00000201,ACCT010752,MEM001966,2026-02-11T13:53:37.934664+00:00,ATM,19104.26,USD,ATM transaction,ONLINE,CA,2026-02-11T14:40:37.934664+00:00
TXN00000202,ACCT017452,MEM011529,2026-01-28T08:02:03.934672+00:00,WIRE,4393.19,USD,WIRE transaction,BRANCH,MX,2026-01-28T08:37:03.934672+00:00
TXN00000203,ACCT001387,MEM007148,2026-02-01T01:08:57.934681+00:00,CASH_DEPOSIT,1802.82,USD,CASH_DEPOSIT transaction,ONLINE,CA,2026-02-01T02:06:57.934681+00:00
TXN00000204,ACCT014067,MEM009395,2026-02-14T11:04:02.934689+00:00,ACH,21552.89,USD,ACH transaction,MOBILE,CA,2026-02-14T11:22:02.934689+00:00
TXN00000205,ACCT005632,MEM013129,2026-02-12T15:35:49.934698+00:00,ATM,10126.4,USD,ATM transaction,MOBILE,US,2026-02-12T15:40:49.934698+00:00
TXN00000206,ACCT014277,MEM009649,2026-01-28T00:58:40.934706+00:00,CREDIT,21112.26,USD,CREDIT transaction,MOBILE,MX,2026-01-28T01:03:40.934706+00:00
TXN00000207,ACCT011126,MEM003631,2026-01-30T00:40:56.934715+00:00,CASH_DEPOSIT,21763.24,USD,CASH_DEPOSIT transaction,ATM,US,2026-01-30T00:44:56.934715+00:00
TXN00000208,ACCT016711,MEM003177,2026-01-24T11:01:39.934724+00:00,ACH,15830.98,USD,ACH transaction,ATM,US,2026-01-24T11:47:39.934724+00:00
TXN00000209,ACCT008388,MEM003233,2026-02-11T01:42:45.934732+00:00,CREDIT,5907.48,USD,CREDIT transaction,BRANCH,MX,2026-02-11T01:51:45.934732+00:00
TXN00000210,ACCT016192,MEM007602,2026-02-14T13:59:27.934740+00:00,CASH_DEPOSIT,4429.48,USD,CASH_DEPOSIT transaction,MOBILE,MX,2026-02-14T14:40:27.934740+00:00
TXN00000211,ACCT010360,MEM002474,2026-02-02T13:13:08.934750+00:00,CASH_DEPOSIT,21606.31,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-02-02T13:43:08.934750+00:00
TXN00000212,ACCT019380,MEM000921,2026-01-27T18:34:26.934758+00:00,ATM,15785.0,USD,ATM transaction,ATM,MX,2026-01-27T18:38:26.934758+00:00
TXN00000213,ACCT001865,MEM006042,2026-02-03T04:07:57.934767+00:00,DEBIT,11544.1,USD,DEBIT transaction,ATM,US,2026-02-03T04:48:57.934767+00:00
TXN00000214,ACCT012599,MEM007582,2026-02-13T20:34:51.934775+00:00,ACH,15375.59,USD,ACH transaction,ONLINE,CA,2026-02-13T21:32:51.934775+00:00
TXN00000215,ACCT019825,MEM007793,2026-01-21T11:45:20.934784+00:00,ATM,16296.28,USD,ATM transaction,BRANCH,US,2026-01-21T12:13:20.934784+00:00
TXN00000216,ACCT023407,MEM001382,2026-02-13T05:11:43.934793+00:00,ATM,20274.36,USD,ATM transaction,BRANCH,US,2026-02-13T05:26:43.934793+00:00
TXN00000217,ACCT017130,MEM009992,2026-01-27T23:45:30.934801+00:00,ACH,24774.66,USD,ACH transaction,BRANCH,US,2026-01-28T00:08:30.934801+00:00
TXN00000218,ACCT022247,MEM009796,2026-02-04T12:11:20.934810+00:00,ATM,9686.03,USD,ATM transaction,ONLINE,US,2026-02-04T12:15:20.934810+00:00
TXN00000219,ACCT012667,MEM004656,2026-02-02T05:39:58.934819+00:00,CASH_DEPOSIT,2363.55,USD,CASH_DEPOSIT transaction,ATM,MX,2026-02-02T06:34:58.934819+00:00
TXN00000220,ACCT021746,MEM002318,2026-02-10T22:35:10.934827+00:00,ACH,8334.72,USD,ACH transaction,ATM,US,2026-02-10T23:16:10.934827+00:00
TXN00000221,ACCT002777,MEM005073,2026-01-30T05:07:11.934836+00:00,CASH_DEPOSIT,3224.66,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-01-30T05:59:11.934836+00:00
TXN00000222,ACCT022460,MEM014950,2026-02-12T00:53:36.934854+00:00,CASH_DEPOSIT,16753.24,USD,CASH_DEPOSIT transaction,ONLINE,CA,2026-02-12T01:25:36.934854+00:00
TXN00000223,ACCT005907,MEM003510,2026-01-31T16:13:24.934864+00:00,ATM,456.75,USD,ATM transaction,ATM,CA,2026-01-31T16:25:24.934864+00:00
TXN00000224,ACCT002529,MEM004847,2026-02-07T05:50:31.934873+00:00,CREDIT,24999.42,USD,CREDIT transaction,ONLINE,MX,2026-02-07T06:39:31.934873+00:00
TXN00000225,ACCT001237,MEM010846,2026-01-23T00:54:19.934882+00:00,ACH,20878.16,USD,ACH transaction,ATM,MX,2026-01-23T01:02:19.934882+00:00
TXN00000226,ACCT005926,MEM013621,2026-01-20T05:56:28.934890+00:00,CREDIT,9418.62,USD,CREDIT transaction,BRANCH,CA,2026-01-20T05:58:28.934890+00:00
TXN00000227,ACCT007784,MEM007278,2026-01-29T07:05:56.934899+00:00,CASH_DEPOSIT,9108.12,USD,CASH_DEPOSIT transaction,ATM,CA,2026-01-29T07:19:56.934899+00:00
TXN00000228,ACCT029622,MEM013683,2026-01-23T07:36:56.934907+00:00,WIRE,5979.97,USD,WIRE transaction,BRANCH,US,2026-01-23T08:19:56.934907+00:00
TXN00000229,ACCT025213,MEM004617,2026-01-21T13:11:49.934916+00:00,WIRE,24611.01,USD,WIRE transaction,MOBILE,MX,2026-01-21T13:44:49.934916+00:00
TXN00000230,ACCT026256,MEM009907,2026-01-28T22:00:31.934924+00:00,CREDIT,24156.74,USD,CREDIT transaction,BRANCH,US,2026-01-28T22:03:31.934924+00:00
TXN00000231,ACCT003362,MEM011656,2026-01-25T21:51:18.934933+00:00,ACH,21853.05,USD,ACH transaction,ONLINE,US,2026-01-25T21:56:18.934933+00:00
TXN00000232,ACCT004829,MEM013616,2026-02-10T11:00:23.934942+00:00,ACH,6820.51,USD,ACH transaction,MOBILE,US,2026-02-10T12:00:23.934942+00:00
TXN00000233,ACCT000874,MEM006798,2026-02-07T11:05:27.934950+00:00,ATM,20417.76,USD,ATM transaction,ONLINE,CA,2026-02-07T11:37:27.934950+00:00
TXN00000234,ACCT012286,MEM003679,2026-01-31T02:05:13.934959+00:00,DEBIT,5895.22,USD,DEBIT transaction,ONLINE,US,2026-01-31T03:04:13.934959+00:00
TXN00000235,ACCT010987,MEM012966,2026-02-13T10:20:37.934967+00:00,CASH_DEPOSIT,20979.57,USD,CASH_DEPOSIT transaction,BRANCH,US,2026-02-13T10:22:37.934967+00:00
TXN00000236,ACCT022809,MEM013617,2026-02-04T07:32:42.934976+00:00,WIRE,22934.99,USD,WIRE transaction,BRANCH,CA,2026-02-04T08:00:42.934976+00:00
TXN00000237,ACCT000623,MEM004194,2026-01-19T08:51:04.934985+00:00,DEBIT,132.27,USD,DEBIT transaction,BRANCH,US,2026-01-19T09:26:04.934985+00:00
TXN00000238,ACCT025434,MEM004721,2026-01-19T16:23:13.934993+00:00,DEBIT,13194.76,USD,DEBIT transaction,BRANCH,US,2026-01-19T16:30:13.934993+00:00
TXN00000239,ACCT026015,MEM010205,2026-02-15T22:09:06.935002+00:00,CASH_DEPOSIT,5961.75,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-02-15T22:16:06.935002+00:00
TXN00000240,ACCT020708,MEM008444,2026-01-24T23:26:26.935010+00:00,DEBIT,14918.88,USD,DEBIT transaction,BRANCH,US,2026-01-24T23:44:26.935010+00:00
TXN00000241,ACCT007883,MEM009350,2026-01-28T09:41:03.935019+00:00,ATM,40.11,USD,ATM transaction,MOBILE,US,2026-01-28T10:23:03.935019+00:00
TXN00000242,ACCT002218,MEM008619,2026-02-14T02:02:11.935027+00:00,ATM,13087.59,USD,ATM transaction,ONLINE,CA,2026-02-14T02:57:11.935027+00:00
TXN00000243,ACCT012233,MEM004156,2026-01-26T10:02:12.935036+00:00,WIRE,1089.32,USD,WIRE transaction,ONLINE,US,2026-01-26T10:52:12.935036+00:00
TXN00000244,ACCT021532,MEM010294,2026-02-14T23:04:16.935044+00:00,CASH_DEPOSIT,8620.72,USD,CASH_DEPOSIT transaction,ONLINE,MX,2026-02-14T23:51:16.935044+00:00
TXN00000245,ACCT017892,MEM005547,2026-02-02T02:22:17.935053+00:00,ATM,3336.11,USD,ATM transaction,BRANCH,CA,2026-02-02T03:06:17.935053+00:00
TXN00000246,ACCT002068,MEM011732,2026-01-26T00:15:16.935062+00:00,CREDIT,15793.76,USD,CREDIT transaction,MOBILE,US,2026-01-26T00:33:16.935062+00:00
TXN00000247,ACCT029026,MEM000687,2026-02-08T10:54:48.935071+00:00,CREDIT,1096.11,USD,CREDIT transaction,ATM,US,2026-02-08T11:26:48.935071+00:00
TXN00000248,ACCT015513,MEM004151,2026-01-29T21:49:09.935079+00:00,ACH,24728.08,USD,ACH transaction,ONLINE,US,2026-01-29T22:07:09.935079+00:00
TXN00000249,ACCT028371,MEM010744,2026-01-31T21:52:43.935088+00:00,DEBIT,21553.6,USD,DEBIT transaction,ATM,US,2026-01-31T21:59:43.935088+00:00
TXN00000250,ACCT024357,MEM007205,2026-01-31T09:00:37.935096+00:00,WIRE,10924.35,USD,WIRE transaction,MOBILE,US,2026-01-31T09:11:37.935096+00:00
TXN00000251,ACCT026126,MEM008508,2026-01-25T03:39:54.935105+00:00,ATM,17302.02,USD,ATM transaction,ATM,US,2026-01-25T04:25:54.935105+00:00
TXN00000252,ACCT026947,MEM002957,2026-01-28T15:12:21.935113+00:00,ACH,1974.1,USD,ACH transaction,ATM,US,2026-01-28T15:18:21.935113+00:00
TXN00000253,ACCT010044,MEM007306,2026-02-14T08:29:48.935121+00:00,ATM,8198.67,USD,ATM transaction,MOBILE,US,2026-02-14T09:13:48.935121+00:00
TXN00000254,ACCT023817,MEM014255,2026-01-27T16:35:35.935130+00:00,DEBIT,8789.32,USD,DEBIT transaction,ATM,MX,2026-01-27T17:02:35.935130+00:00
TXN00000255,ACCT002459,MEM010997,2026-02-04T21:54:13.935138+00:00,DEBIT,15987.09,USD,DEBIT transaction,MOBILE,US,2026-02-04T22:26:13.935138+00:00
TXN00000256,ACCT027810,MEM009955,2026-02-10T11:23:09.935147+00:00,CREDIT,23819.78,USD,CREDIT transaction,MOBILE,US,2026-02-10T11:31:09.935147+00:00
TXN00000257,ACCT012004,MEM005934,2026-02-14T23:27:04.935156+00:00,CASH_DEPOSIT,5900.65,USD,CASH_DEPOSIT transaction,MOBILE,MX,2026-02-14T23:29:04.935156+00:00
TXN00000258,ACCT012156,MEM006096,2026-01-19T20:47:50.935165+00:00,WIRE,3836.8,USD,WIRE transaction,MOBILE,US,2026-01-19T21:23:50.935165+00:00
TXN00000259,ACCT010302,MEM010643,2026-02-11T13:21:26.935174+00:00,WIRE,13236.97,USD,WIRE transaction,ATM,US,2026-02-11T13:28:26.935174+00:00
TXN00000260,ACCT016966,MEM006341,2026-02-16T23:35:33.935183+00:00,WIRE,18392.14,USD,WIRE transaction,ONLINE,US,2026-02-17T00:24:33.935183+00:00
TXN00000261,ACCT020050,MEM004679,2026-02-05T14:31:27.935191+00:00,CREDIT,17601.24,USD,CREDIT transaction,MOBILE,US,2026-02-05T14:38:27.935191+00:00
TXN00000262,ACCT005658,MEM014724,2026-02-11T15:38:55.935200+00:00,WIRE,21320.8,USD,WIRE transaction,MOBILE,US,2026-02-11T16:29:55.935200+00:00
TXN00000263,ACCT002128,MEM009012,2026-02-02T17:26:13.935209+00:00,CASH_DEPOSIT,16696.33,USD,CASH_DEPOSIT transaction,ATM,US,2026-02-02T18:20:13.935209+00:00
TXN00000264,ACCT020897,MEM002853,2026-02-10T14:16:37.935218+00:00,CASH_DEPOSIT,17795.52,USD,CASH_DEPOSIT transaction,ATM,MX,2026-02-10T14:30:37.935218+00:00
TXN00000265,ACCT007758,MEM012950,2026-02-12T08:23:10.935227+00:00,CREDIT,24628.33,USD,CREDIT transaction,MOBILE,US,2026-02-12T08:46:10.935227+00:00
TXN00000266,ACCT026335,MEM009039,2026-01-22T08:18:07.935235+00:00,WIRE,14307.36,USD,WIRE transaction,BRANCH,MX,2026-01-22T09:14:07.935235+00:00
TXN00000267,ACCT023493,MEM011778,2026-02-14T01:20:08.935245+00:00,WIRE,1644.64,USD,WIRE transaction,MOBILE,MX,2026-02-14T01:46:08.935245+00:00
TXN00000268,ACCT004107,MEM005195,2026-01-29T08:45:33.935253+00:00,DEBIT,20583.66,USD,DEBIT transaction,ONLINE,CA,2026-01-29T09:14:33.935253+00:00
TXN00000269,ACCT020965,MEM009631,2026-01-24T03:00:56.935262+00:00,ACH,8613.53,USD,ACH transaction,BRANCH,US,2026-01-24T03:27:56.935262+00:00
TXN00000270,ACCT027244,MEM002035,2026-01-24T19:54:18.935271+00:00,DEBIT,22767.9,USD,DEBIT transaction,BRANCH,US,2026-01-24T20:04:18.935271+00:00
TXN00000271,ACCT007389,MEM005670,2026-02-10T09:04:43.935279+00:00,CASH_DEPOSIT,8067.2,USD,CASH_DEPOSIT transaction,ATM,US,2026-02-10T09:20:43.935279+00:00
TXN00000272,ACCT008994,MEM002051,2026-02-08T17:04:32.935288+00:00,ACH,15876.79,USD,ACH transaction,ATM,MX,2026-02-08T17:38:32.935288+00:00
TXN00000273,ACCT019393,MEM009514,2026-02-13T16:55:54.935297+00:00,CREDIT,12564.83,USD,CREDIT transaction,BRANCH,US,2026-02-13T17:37:54.935297+00:00
TXN00000274,ACCT001350,MEM013521,2026-01-19T20:44:45.935305+00:00,ACH,8441.15,USD,ACH transaction,ONLINE,US,2026-01-19T20:46:45.935305+00:00
TXN00000275,ACCT025132,MEM009374,2026-01-21T05:47:48.935314+00:00,CREDIT,6617.13,USD,CREDIT transaction,MOBILE,MX,2026-01-21T06:27:48.935314+00:00
TXN00000276,ACCT017878,MEM004746,2026-02-16T18:29:53.935323+00:00,CASH_DEPOSIT,12451.45,USD,CASH_DEPOSIT transaction,ATM,CA,2026-02-16T18:44:53.935323+00:00
TXN00000277,ACCT022565,MEM000982,2026-01-29T12:39:06.935342+00:00,DEBIT,7436.55,USD,DEBIT transaction,BRANCH,CA,2026-01-29T13:05:06.935342+00:00
TXN00000278,ACCT019880,MEM002354,2026-01-25T17:35:25.935353+00:00,ATM,11611.59,USD,ATM transaction,ATM,US,2026-01-25T18:21:25.935353+00:00
TXN00000279,ACCT024926,MEM006071,2026-02-01T11:23:52.935361+00:00,CREDIT,24384.38,USD,CREDIT transaction,ONLINE,US,2026-02-01T11:38:52.935361+00:00
TXN00000280,ACCT008124,MEM002309,2026-01-26T14:18:14.935370+00:00,WIRE,3063.93,USD,WIRE transaction,ONLINE,US,2026-01-26T14:36:14.935370+00:00
TXN00000281,ACCT008136,MEM014178,2026-01-30T14:13:00.935379+00:00,WIRE,21604.23,USD,WIRE transaction,BRANCH,US,2026-01-30T15:12:00.935379+00:00
TXN00000282,ACCT025006,MEM002611,2026-01-21T04:43:46.935387+00:00,CREDIT,18028.49,USD,CREDIT transaction,MOBILE,MX,2026-01-21T05:12:46.935387+00:00
TXN00000283,ACCT000760,MEM001476,2026-01-25T00:41:12.935396+00:00,WIRE,21977.01,USD,WIRE transaction,MOBILE,MX,2026-01-25T01:10:12.935396+00:00
TXN00000284,ACCT001595,MEM000829,2026-02-06T13:18:52.935405+00:00,ATM,5379.4,USD,ATM transaction,ATM,CA,2026-02-06T13:56:52.935405+00:00
TXN00000285,ACCT027761,MEM001762,2026-01-26T09:30:37.935413+00:00,DEBIT,7144.42,USD,DEBIT transaction,MOBILE,US,2026-01-26T10:26:37.935413+00:00
TXN00000286,ACCT011992,MEM000742,2026-02-05T09:39:02.935422+00:00,WIRE,18187.97,USD,WIRE transaction,MOBILE,US,2026-02-05T10:15:02.935422+00:00
TXN00000287,ACCT009457,MEM001205,2026-01-21T23:13:11.935431+00:00,ACH,4867.19,USD,ACH transaction,MOBILE,MX,2026-01-21T23:41:11.935431+00:00
TXN00000288,ACCT022296,MEM010012,2026-01-22T13:09:14.935439+00:00,ACH,6993.74,USD,ACH transaction,ONLINE,US,2026-01-22T13:15:14.935439+00:00
TXN00000289,ACCT018280,MEM005991,2026-01-30T02:51:10.935448+00:00,ATM,9330.59,USD,ATM transaction,BRANCH,US,2026-01-30T03:29:10.935448+00:00
TXN00000290,ACCT001485,MEM000638,2026-01-24T12:36:47.935456+00:00,DEBIT,10035.28,USD,DEBIT transaction,BRANCH,US,2026-01-24T13:27:47.935456+00:00
TXN00000291,ACCT019866,MEM014634,2026-01-26T05:49:55.935465+00:00,CREDIT,12983.8,USD,CREDIT transaction,BRANCH,US,2026-01-26T06:48:55.935465+00:00
TXN00000292,ACCT020202,MEM012114,2026-01-19T11:30:27.935474+00:00,WIRE,7963.93,USD,WIRE transaction,ATM,MX,2026-01-19T11:51:27.935474+00:00
TXN00000293,ACCT016052,MEM011612,2026-01-24T14:43:08.935482+00:00,ACH,20707.41,USD,ACH transaction,ATM,CA,2026-01-24T15:35:08.935482+00:00
TXN00000294,ACCT003592,MEM006825,2026-02-17T10:24:01.935491+00:00,CASH_DEPOSIT,9209.58,USD,CASH_DEPOSIT transaction,ATM,US,2026-02-17T11:02:01.935491+00:00
TXN00000295,ACCT025655,MEM012717,2026-01-26T04:50:46.935500+00:00,CASH_DEPOSIT,6639.0,USD,CASH_DEPOSIT transaction,BRANCH,US,2026-01-26T05:27:46.935500+00:00
TXN00000296,ACCT023632,MEM010154,2026-01-25T22:01:13.935509+00:00,CASH_DEPOSIT,4263.63,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-01-25T22:53:13.935509+00:00
TXN00000297,ACCT003602,MEM003126,2026-02-06T11:36:15.935517+00:00,CASH_DEPOSIT,790.23,USD,CASH_DEPOSIT transaction,ONLINE,CA,2026-02-06T11:56:15.935517+00:00
TXN00000298,ACCT006682,MEM006724,2026-01-28T21:52:10.935526+00:00,CASH_DEPOSIT,3786.63,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-01-28T22:37:10.935526+00:00
TXN00000299,ACCT010652,MEM010850,2026-02-11T12:54:22.935535+00:00,ACH,12967.56,USD,ACH transaction,MOBILE,MX,2026-02-11T13:18:22.935535+00:00
TXN00000300,ACCT029889,MEM008735,2026-02-03T00:14:08.935544+00:00,WIRE,23917.18,USD,WIRE transaction,ATM,MX,2026-02-03T00:36:08.935544+00:00
TXN00000301,ACCT008078,MEM004572,2026-02-05T09:46:46.935553+00:00,CREDIT,15252.3,USD,CREDIT transaction,ATM,US,2026-02-05T10:46:46.935553+00:00
TXN00000302,ACCT006793,MEM011309,2026-02-03T19:02:16.935562+00:00,CASH_DEPOSIT,19279.59,USD,CASH_DEPOSIT transaction,MOBILE,US,2026-02-03T19:32:16.935562+00:00
TXN00000303,ACCT008961,MEM004716,2026-02-01T07:23:55.935571+00:00,CASH_DEPOSIT,14012.63,USD,CASH_DEPOSIT transaction,ONLINE,MX,2026-02-01T08:06:55.935571+00:00
TXN00000304,ACCT026817,MEM005655,2026-01-22T20:55:14.935579+00:00,WIRE,9492.97,USD,WIRE transaction,BRANCH,US,2026-01-22T20:57:14.935579+00:00
