clearing_id,event_id,member_id,posted_amount,currency_code,posting_date,merchant_id,country_code
CLR00000330,AUTH00000330,MEM005066,4808.71,USD,2026-02-18,M01684,US
CLR00000331,AUTH00000331,MEM013042,3982.74,USD,2026-02-08,M00573,MX
CLR00000332,AUTH00000332,MEM013794,3085.68,USD,2026-02-17,M00405,US
CLR00000333,AUTH00000333,MEM007056,3106.18,USD,2026-02-17,M02806,CA
CLR00000334,AUTH00000334,MEM007136,98.43,USD,2026-02-10,M01354,US
CLR00000335,AUTH00000335,MEM014057,4329.81,USD,2026-02-15,M02898,US
CLR00000336,AUTH00000336,MEM002299,1867.9,USD,2026-02-09,M00944,US
CLR00000337,AUTH00000337,MEM003369,4453.82,USD,2026-02-08,M01513,US
CLR00000338,AUTH00000338,MEM001443,1446.1,USD,2026-02-09,M02051,MX
CLR00000339,AUTH00000339,MEM000065,1603.1,USD,2026-02-08,M02101,US
CLR00000340,AUTH00000340,MEM011173,725.56,USD,2026-02-15,M00876,US
CLR00000341,AUTH00000341,MEM006043,3828.72,USD,2026-02-17,M00863,CA
CLR00000342,AUTH00000342,MEM007265,1638.92,USD,2026-02-14,M02551,US
CLR00000343,AUTH00000343,MEM005349,144.31,USD,2026-02-15,M00734,US
CLR00000344,AUTH00000344,MEM003334,4667.61,USD,2026-02-16,M00987,US
CLR00000345,AUTH00000345,MEM011265,322.66,USD,2026-02-10,M00069,US
CLR00000346,AUTH00000346,MEM003419,4326.8,USD,2026-02-17,M01820,US
CLR00000347,AUTH00000347,MEM006519,3698.72,USD,2026-02-16,M00528,US
CLR00000348,AUTH00000348,MEM012049,503.89,USD,2026-02-16,M01826,US
CLR00000349,AUTH00000349,MEM006343,1026.7,USD,2026-02-08,M00253,US
CLR00000350,AUTH00000350,MEM002592,1719.2,USD,2026-02-14,M01004,MX
CLR00000351,AUTH00000351,MEM009535,2473.39,USD,2026-02-10,M00006,US
CLR00000352,AUTH00000352,MEM003304,4307.0,USD,2026-02-08,M00786,CA
CLR00000353,AUTH00000353,MEM014197,4142.25,USD,2026-02-13,M02012,CA
CLR00000354,AUTH00000354,MEM003502,4988.15,USD,2026-02-08,M01330,US
CLR00000355,AUTH00000355,MEM002348,2778.46,USD,2026-02-14,M01348,MX
CLR00000356,AUTH00000356,MEM011948,4405.87,USD,2026-02-16,M00919,US
CLR00000357,AUTH00000357,MEM009671,4808.53,USD,2026-02-13,M00874,US
CLR00000358,AUTH00000358,MEM009772,2071.93,USD,2026-02-15,M01608,MX
CLR00000359,AUTH00000359,MEM008720,2896.24,USD,2026-02-11,M01508,US
CLR00000360,AUTH00000360,MEM013475,4049.55,USD,2026-02-16,M01236,CA
CLR00000361,AUTH00000361,MEM013331,1075.73,USD,2026-02-15,M01709,US
CLR00000362,AUTH00000362,MEM014495,4774.61,USD,2026-02-12,M00260,MX
CLR00000363,AUTH00000363,MEM003662,2712.22,USD,2026-02-10,M01055,CA
CLR00000364,AUTH00000364,MEM008231,3465.83,USD,2026-02-15,M01808,MX
CLR00000365,AUTH00000365,MEM011127,4622.04,USD,2026-02-14,M01853,US
CLR00000366,AUTH00000366,MEM008773,2866.36,USD,2026-02-13,M01914,US
CLR00000367,AUTH00000367,MEM010799,4411.89,USD,2026-02-13,M02623,CA
CLR00000368,AUTH00000368,MEM005964,4947.66,USD,2026-02-11,M02681,US
CLR00000369,AUTH00000369,MEM006271,48.98,USD,2026-02-11,M01467,CA
CLR00000370,AUTH00000370,MEM002566,3901.94,USD,2026-02-11,M00742,US
CLR00000371,AUTH00000371,MEM008100,1143.06,USD,2026-02-16,M00954,CA
CLR00000372,AUTH00000372,MEM002093,4216.59,USD,2026-02-13,M01048,US
CLR00000373,AUTH00000373,MEM000349,3694.67,USD,2026-02-13,M02566,US
CLR00000374,AUTH00000374,MEM005104,4287.19,USD,2026-02-13,M00487,CA
CLR00000375,AUTH00000375,MEM014277,3552.42,USD,2026-02-12,M02511,US
CLR00000376,AUTH00000376,MEM008351,942.54,USD,2026-02-16,M01507,US
CLR00000377,AUTH00000377,MEM012067,4273.07,USD,2026-02-13,M01779,US
CLR00000378,AUTH00000378,MEM013923,3180.74,USD,2026-02-16,M00356,US
CLR00000379,AUTH00000379,MEM009280,3209.43,USD,2026-02-10,M01008,US
CLR00000380,AUTH00000380,MEM012644,4587.65,USD,2026-02-14,M00774,US
CLR00000381,AUTH00000381,MEM007753,1770.61,USD,2026-02-15,M00715,US
CLR00000382,AUTH00000382,MEM006266,4139.93,USD,2026-02-12,M02042,US
CLR00000383,AUTH00000383,MEM005211,4247.98,USD,2026-02-10,M00185,US
CLR00000384,AUTH00000384,MEM008653,4661.55,USD,2026-02-12,M01417,CA
CLR00000385,AUTH00000385,MEM002194,4071.89,USD,2026-02-10,M02260,CA
CLR00000386,AUTH00000386,MEM002773,229.35,USD,2026-02-15,M01925,US
CLR00000387,AUTH00000387,MEM009189,4736.82,USD,2026-02-12,M02913,US
CLR00000388,AUTH00000388,MEM012770,3764.48,USD,2026-02-11,M01225,US
CLR00000389,AUTH00000389,MEM008200,4444.87,USD,2026-02-10,M02992,MX
CLR00000390,AUTH00000390,MEM011655,3925.41,USD,2026-02-10,M02355,US
CLR00000391,AUTH00000391,MEM011700,3825.31,USD,2026-02-12,M01687,US
CLR00000392,AUTH00000392,MEM008269,2833.34,USD,2026-02-15,M00110,US
CLR00000393,AUTH00000393,MEM011094,3571.09,USD,2026-02-16,M02161,CA
CLR00000394,AUTH00000394,MEM011430,1766.24,USD,2026-02-17,M00557,US
CLR00000395,AUTH00000395,MEM004265,4227.96,USD,2026-02-14,M00893,US
CLR00000396,AUTH00000396,MEM006185,2642.26,USD,2026-02-09,M00353,US
CLR00000397,AUTH00000397,MEM008385,2096.07,USD,2026-02-16,M01093,CA
CLR00000398,AUTH00000398,MEM005482,1898.6,USD,2026-02-09,M00794,US
CLR00000399,AUTH00000399,MEM007522,3447.89,USD,2026-02-15,M01035,US
CLR00000400,AUTH00000400,MEM000073,2913.13,USD,2026-02-09,M02803,US
CLR00000401,AUTH00000401,MEM004111,4817.08,USD,2026-02-08,M01437,US
CLR00000402,AUTH00000402,MEM004102,3886.7,USD,2026-02-15,M02727,US
CLR00000403,AUTH00000403,MEM006242,2559.24,USD,2026-02-18,M01567,US
CLR00000404,AUTH00000404,MEM006111,2494.94,USD,2026-02-15,M01000,US
CLR00000405,AUTH00000405,MEM002159,2383.5,USD,2026-02-08,M00679,US
CLR00000406,AUTH00000406,MEM000286,1959.01,USD,2026-02-09,M02535,CA
CLR00000407,AUTH00000407,MEM001220,375.02,USD,2026-02-15,M02150,US
CLR00000408,AUTH00000408,MEM011201,641.11,USD,2026-02-10,M02932,US
CLR00000409,AUTH00000409,MEM002088,3917.88,USD,2026-02-10,M01481,CA
CLR00000410,AUTH00000410,MEM013470,4375.78,USD,2026-02-16,M01477,US
CLR00000411,AUTH00000411,MEM004777,2844.25,USD,2026-02-09,M00143,US
CLR00000412,AUTH00000412,MEM013418,604.0,USD,2026-02-16,M01308,US
CLR00000413,AUTH00000413,MEM013215,3906.92,USD,2026-02-15,M00459,CA
CLR00000414,AUTH00000414,MEM005003,669.17,USD,2026-02-10,M00450,US
CLR00000415,AUTH00000415,MEM010658,2141.56,USD,2026-02-11,M01160,US
CLR00000416,AUTH00000416,MEM008270,161.5,USD,2026-02-17,M01531,US
CLR00000417,AUTH00000417,MEM003833,4400.54,USD,2026-02-15,M01031,US
CLR00000418,AUTH00000418,MEM007145,2126.07,USD,2026-02-16,M00381,US
CLR00000419,AUTH00000419,MEM007549,4630.45,USD,2026-02-10,M01256,CA
CLR00000420,AUTH00000420,MEM003423,3609.66,USD,2026-02-17,M02747,US
CLR00000421,AUTH00000421,MEM003705,1172.28,USD,2026-02-10,M02412,MX
CLR00000422,AUTH00000422,MEM007082,2916.73,USD,2026-02-13,M02633,US
CLR00000423,AUTH00000423,MEM007550,4507.74,USD,2026-02-14,M00847,US
CLR00000424,AUTH00000424,MEM014765,35.57,USD,2026-02-11,M02013,US
CLR00000425,AUTH00000425,MEM011249,2294.52,USD,2026-02-09,M01044,US
CLR00000426,AUTH00000426,MEM002050,158.72,USD,2026-02-16,M01181,CA
CLR00000427,AUTH00000427,MEM002268,3855.26,USD,2026-02-16,M00584,US
CLR00000428,AUTH00000428,MEM008615,1368.26,USD,2026-02-12,M01462,US
CLR00000429,AUTH00000429,MEM003428,962.27,USD,2026-02-10,M00252,CA
CLR00000430,AUTH00000430,MEM014262,4582.39,USD,2026-02-15,M01034,US
CLR00000431,AUTH00000431,MEM012815,1523.9,USD,2026-02-15,M00844,US
CLR00000432,AUTH00000432,MEM004178,4710.14,USD,2026-02-16,M00296,MX
CLR00000433,AUTH00000433,MEM010808,205.06,USD,2026-02-10,M00957,US
CLR00000434,AUTH00000434,MEM004271,1852.16,USD,2026-02-10,M00170,US
CLR00000435,AUTH00000435,MEM011014,2532.97,USD,2026-02-09,M00063,US
CLR00000436,AUTH00000436,MEM002950,2618.08,USD,2026-02-15,M02216,US
CLR00000437,AUTH00000437,MEM008183,1348.12,USD,2026-02-11,M01823,US
CLR00000438,AUTH00000438,MEM013024,4392.38,USD,2026-02-10,M02161,US
CLR00000439,AUTH00000439,MEM000278,1452.52,USD,2026-02-12,M00315,US
CLR00000440,AUTH00000440,MEM003814,2970.02,USD,2026-02-09,M00336,US
CLR00000441,AUTH00000441,MEM002067,2686.83,USD,2026-02-12,M00451,US
CLR00000442,AUTH00000442,MEM011454,4198.08,USD,2026-02-15,M02286,US
CLR00000443,AUTH00000443,MEM007761,4140.74,USD,2026-02-08,M00811,US
CLR00000444,AUTH00000444,MEM005798,584.32,USD,2026-02-13,M02923,US
CLR00000445,AUTH00000445,MEM011389,3937.57,USD,2026-02-18,M02169,CA
CLR00000446,AUTH00000446,MEM006245,1809.22,USD,2026-02-13,M01619,US
CLR00000447,AUTH00000447,MEM008654,4748.54,USD,2026-02-16,M00254,MX
CLR00000448,AUTH00000448,MEM006976,1362.63,USD,2026-02-15,M00118,MX
CLR00000449,AUTH00000449,MEM001956,2221.49,USD,2026-02-09,M01727,US
CLR00000450,AUTH00000450,MEM014596,515.01,USD,2026-02-16,M02547,US
CLR00000451,AUTH00000451,MEM002198,1545.69,USD,2026-02-08,M00378,US
CLR00000452,AUTH00000452,MEM003170,1475.58,USD,2026-02-12,M01333,US
CLR00000453,AUTH00000453,MEM012735,3589.31,USD,2026-02-10,M01760,MX
CLR00000454,AUTH00000454,MEM007759,2510.76,USD,2026-02-15,M02518,CA
CLR00000455,AUTH00000455,MEM001934,4677.0,USD,2026-02-13,M01037,US
CLR00000456,AUTH00000456,MEM001072,149.94,USD,2026-02-15,M01102,US
CLR00000457,AUTH00000457,MEM004878,2025.34,USD,2026-02-10,M02669,US
CLR00000458,AUTH00000458,MEM001983,1630.32,USD,2026-02-11,M01764,US
CLR00000459,AUTH00000459,MEM002602,4068.32,USD,2026-02-14,M00630,US
CLR00000460,AUTH00000460,MEM013506,2307.76,USD,2026-02-17,M02795,CA
CLR00000461,AUTH00000461,MEM002541,901.66,USD,2026-02-14,M00652,MX
CLR00000462,AUTH00000462,MEM003609,4007.51,USD,2026-02-16,M00184,CA
CLR00000463,AUTH00000463,MEM002083,4038.47,USD,2026-02-09,M01216,CA
CLR00000464,AUTH00000464,MEM010679,2978.71,USD,2026-02-13,M02440,US
CLR00000465,AUTH00000465,MEM006885,765.07,USD,2026-02-12,M02731,MX
CLR00000466,AUTH00000466,MEM009853,4871.23,USD,2026-02-13,M00724,CA
CLR00000467,AUTH00000467,MEM004578,3454.69,USD,2026-02-17,M01962,CA
CLR00000468,AUTH00000468,MEM001128,3493.9,USD,2026-02-09,M00665,US
CLR00000469,AUTH00000469,MEM014188,3778.35,USD,2026-02-17,M01241,US
CLR00000470,AUTH00000470,MEM005956,3278.98,USD,2026-02-08,M00702,US
CLR00000471,AUTH00000471,MEM002890,3341.71,USD,2026-02-11,M00248,US
CLR00000472,AUTH00000472,MEM003969,4528.03,USD,2026-02-12,M02540,CA
CLR00000473,AUTH00000473,MEM003784,3280.68,USD,2026-02-12,M00919,US
CLR00000474,AUTH00000474,MEM008484,3673.95,USD,2026-02-10,M01772,MX
CLR00000475,AUTH00000475,MEM002757,1828.77,USD,2026-02-16,M01015,US
CLR00000476,AUTH00000476,MEM001553,1275.77,USD,2026-02-13,M00177,US
CLR00000477,AUTH00000477,MEM002347,763.0,USD,2026-02-12,M01814,CA
CLR00000478,AUTH00000478,MEM006258,4026.28,USD,2026-02-13,M00246,MX
CLR00000479,AUTH00000479,MEM006309,4321.05,USD,2026-02-17,M00970,MX
CLR00000480,AUTH00000480,MEM000913,251.83,USD,2026-02-12,M00944,CA
CLR00000481,AUTH00000481,MEM008441,1209.39,USD,2026-02-16,M02141,US
CLR00000482,AUTH00000482,MEM006476,920.27,USD,2026-02-11,M01812,US
CLR00000483,AUTH00000483,MEM005661,4587.84,USD,2026-02-13,M00597,MX
CLR00000484,AUTH00000484,MEM001692,1402.67,USD,2026-02-14,M01346,MX
CLR00000485,AUTH00000485,MEM011192,2747.61,USD,2026-02-14,M00972,MX
CLR00000486,AUTH00000486,MEM011470,212.73,USD,2026-02-15,M00050,US
CLR00000487,AUTH00000487,MEM012682,3719.24,USD,2026-02-12,M01532,CA
CLR00000488,AUTH00000488,MEM012354,4594.51,USD,2026-02-14,M02913,MX
CLR00000489,AUTH00000489,MEM009911,1413.77,USD,2026-02-14,M02808,US
CLR00000490,AUTH00000490,MEM003218,4594.15,USD,2026-02-17,M02665,MX
CLR00000491,AUTH00000491,MEM006674,1434.58,USD,2026-02-13,M00136,US
CLR00000492,AUTH00000492,MEM004866,1472.52,USD,2026-02-10,M02972,MX
CLR00000493,AUTH00000493,MEM000922,4577.63,USD,2026-02-15,M00285,US
CLR00000494,AUTH00000494,MEM013574,47.45,USD,2026-02-13,M00463,US
CLR00000495,AUTH00000495,MEM002683,3109.04,USD,2026-02-10,M01901,CA
CLR00000496,AUTH00000496,MEM006599,674.75,USD,2026-02-08,M02321,US
CLR00000497,AUTH00000497,MEM008239,4017.79,USD,2026-02-10,M00284,US
CLR00000498,AUTH00000498,MEM005451,4452.94,USD,2026-02-14,M02950,MX
CLR00000499,AUTH00000499,MEM000485,3343.34,USD,2026-02-12,M00509,US
CLR00000500,AUTH00000500,MEM004665,687.43,USD,2026-02-16,M01524,US
CLR00000501,AUTH00000501,MEM001209,2128.34,USD,2026-02-18,M02965,MX
CLR00000502,AUTH00000502,MEM000417,395.65,USD,2026-02-11,M00742,CA
CLR00000503,AUTH00000503,MEM002378,4357.81,USD,2026-02-17,M02424,CA
CLR00000504,AUTH00000504,MEM007903,1950.81,USD,2026-02-10,M02681,US
CLR00000505,AUTH00000505,MEM013430,4272.23,USD,2026-02-17,M01151,US
CLR00000506,AUTH00000506,MEM008766,1527.25,USD,2026-02-17,M02450,CA
CLR00000507,AUTH00000507,MEM004990,4349.95,USD,2026-02-15,M02197,MX
CLR00000508,AUTH00000508,MEM013679,4202.43,USD,2026-02-14,M00276,US
CLR00000509,AUTH00000509,MEM000154,1022.45,USD,2026-02-15,M01609,US
CLR00000510,AUTH00000510,MEM006211,1363.5,USD,2026-02-09,M02854,US
CLR00000511,AUTH00000511,MEM002899,177.73,USD,2026-02-08,M00409,US
CLR00000512,AUTH00000512,MEM014397,498.56,USD,2026-02-10,M01779,CA
CLR00000513,AUTH00000513,MEM001457,955.99,USD,2026-02-12,M00070,MX
CLR00000514,AUTH00000514,MEM001474,284.94,USD,2026-02-13,M00713,US
CLR00000515,AUTH00000515,MEM005573,4032.81,USD,2026-02-13,M00727,CA
CLR00000516,AUTH00000516,MEM013160,3651.19,USD,2026-02-11,M00840,US
CLR00000517,AUTH00000517,MEM007404,3360.0,USD,2026-02-17,M02564,CA
CLR00000518,AUTH00000518,MEM003923,1626.95,USD,2026-02-15,M00802,US
CLR00000519,AUTH00000519,MEM013053,3471.68,USD,2026-02-08,M02650,US
CLR00000520,AUTH00000520,MEM008505,2612.52,USD,2026-02-15,M00376,CA
CLR00000521,AUTH00000521,MEM012934,1941.59,USD,2026-02-15,M00084,US
CLR00000522,AUTH00000522,MEM009538,2394.52,USD,2026-02-10,M00015,US
CLR00000523,AUTH00000523,MEM007850,4907.91,USD,2026-02-13,M01653,MX
CLR00000524,AUTH00000524,MEM001632,4757.86,USD,2026-02-10,M02424,US
CLR00000525,AUTH00000525,MEM011144,1171.35,USD,2026-02-08,M02819,MX
CLR00000526,AUTH00000526,MEM004256,1887.81,USD,2026-02-09,M02203,MX
CLR00000527,AUTH00000527,MEM012561,4784.1,USD,2026-02-11,M02968,MX
CLR00000528,AUTH00000528,MEM012322,4349.04,USD,2026-02-17,M01603,US
CLR00000529,AUTH00000529,MEM011726,2608.49,USD,2026-02-13,M02078,US
CLR00000530,AUTH00000530,MEM000759,482.64,USD,2026-02-08,M02926,US
CLR00000531,AUTH00000531,MEM011046,3605.71,USD,2026-02-13,M00501,US
CLR00000532,AUTH00000532,MEM011359,4482.03,USD,2026-02-11,M02034,CA
CLR00000533,AUTH00000533,MEM010252,3636.81,USD,2026-02-15,M02931,US
CLR00000534,AUTH00000534,MEM005470,4656.85,USD,2026-02-16,M01930,MX
CLR00000535,AUTH00000535,MEM012442,1613.61,USD,2026-02-11,M00219,CA
CLR00000536,AUTH00000536,MEM007993,3903.75,USD,2026-02-09,M00011,MX
CLR00000537,AUTH00000537,MEM007064,600.96,USD,2026-02-14,M01679,CA
CLR00000538,AUTH00000538,MEM001743,671.33,USD,2026-02-16,M02494,MX
CLR00000539,AUTH00000539,MEM002159,4372.67,USD,2026-02-09,M01275,US
CLR00000540,AUTH00000540,MEM010332,3600.44,USD,2026-02-13,M02175,US
CLR00000541,AUTH00000541,MEM000344,865.03,USD,2026-02-15,M01068,US
CLR00000542,AUTH00000542,MEM012772,3957.22,USD,2026-02-16,M02605,CA
CLR00000543,AUTH00000543,MEM000986,1368.93,USD,2026-02-12,M02506,US
CLR00000544,AUTH00000544,MEM010853,4049.93,USD,2026-02-13,M00564,MX
CLR00000545,AUTH00000545,MEM007237,4104.44,USD,2026-02-14,M02267,US
CLR00000546,AUTH00000546,MEM008811,1094.55,USD,2026-02-15,M02466,US
CLR00000547,AUTH00000547,MEM009596,503.65,USD,2026-02-08,M01923,MX
CLR00000548,AUTH00000548,MEM011700,4972.1,USD,2026-02-16,M01296,MX
CLR00000549,AUTH00000549,MEM004297,4621.03,USD,2026-02-11,M00825,MX
CLR00000550,AUTH00000550,MEM011164,3577.55,USD,2026-02-12,M01443,US
CLR00000551,AUTH00000551,MEM007880,2613.73,USD,2026-02-12,M00205,CA
CLR00000552,AUTH00000552,MEM014112,4105.08,USD,2026-02-12,M00961,MX
CLR00000553,AUTH00000553,MEM005759,752.11,USD,2026-02-13,M01216,MX
CLR00000554,AUTH00000554,MEM014353,1452.73,USD,2026-02-11,M02544,US
CLR00000555,AUTH00000555,MEM014416,4194.54,USD,2026-02-13,M00321,MX
CLR00000556,AUTH00000556,MEM011847,724.44,USD,2026-02-11,M02666,US
CLR00000557,AUTH00000557,MEM000368,345.38,USD,2026-02-16,M00040,US
CLR00000558,AUTH00000558,MEM007934,1302.25,USD,2026-02-09,M00951,MX
CLR00000559,AUTH00000559,MEM012346,3376.37,USD,2026-02-12,M01721,MX
CLR00000560,AUTH00000560,MEM008265,3532.73,USD,2026-02-15,M01553,CA
CLR00000561,AUTH00000561,MEM004597,4226.91,USD,2026-02-09,M00977,MX
CLR00000562,AUTH00000562,MEM005476,4788.02,USD,2026-02-17,M01184,MX
CLR00000563,AUTH00000563,MEM001633,3722.28,USD,2026-02-15,M01840,US
CLR00000564,AUTH00000564,MEM012235,4911.66,USD,2026-02-15,M00779,MX
CLR00000565,AUTH00000565,MEM013197,1400.28,USD,2026-02-17,M02503,MX
CLR00000566,AUTH00000566,MEM012033,94.88,USD,2026-02-14,M01158,MX
CLR00000567,AUTH00000567,MEM012439,1549.87,USD,2026-02-16,M00856,MX
CLR00000568,AUTH00000568,MEM011484,3614.66,USD,2026-02-09,M00719,US
CLR00000569,AUTH00000569,MEM004352,4799.76,USD,2026-02-09,M00891,US
CLR00000570,AUTH00000570,MEM000411,4069.95,USD,2026-02-09,M01895,MX
CLR00000571,AUTH00000571,MEM009640,514.48,USD,2026-02-09,M01246,US
CLR00000572,AUTH00000572,MEM012541,4640.8,USD,2026-02-15,M02401,CA
CLR00000573,AUTH00000573,MEM002308,675.34,USD,2026-02-11,M01645,MX
CLR00000574,AUTH00000574,MEM003897,2081.21,USD,2026-02-11,M00217,US
CLR00000575,AUTH00000575,MEM010938,4523.46,USD,2026-02-15,M02412,US
CLR00000576,AUTH00000576,MEM005078,2390.43,USD,2026-02-11,M01747,US
CLR00000577,AUTH00000577,MEM011882,2930.57,USD,2026-02-13,M00130,US
CLR00000578,AUTH00000578,MEM001845,822.67,USD,2026-02-08,M02624,MX
CLR00000579,AUTH00000579,MEM000841,138.92,USD,2026-02-17,M01845,CA
CLR00000580,AUTH00000580,MEM003835,102.42,USD,2026-02-09,M01069,US
CLR00000581,AUTH00000581,MEM005835,548.89,USD,2026-02-11,M00459,CA
CLR00000582,AUTH00000582,MEM008319,1419.61,USD,2026-02-09,M01125,CA
CLR00000583,AUTH00000583,MEM005204,2238.33,USD,2026-02-14,M02812,US
CLR00000584,AUTH00000584,MEM005297,4227.56,USD,2026-02-12,M01166,US
CLR00000585,AUTH00000585,MEM006894,1418.34,USD,2026-02-17,M00768,US
CLR00000586,AUTH00000586,MEM000908,4472.9,USD,2026-02-14,M00866,MX
CLR00000587,AUTH00000587,MEM002407,2438.66,USD,2026-02-11,M00431,CA
CLR00000588,AUTH00000588,MEM001184,689.38,USD,2026-02-14,M00771,MX
CLR00000589,AUTH00000589,MEM010562,3895.25,USD,2026-02-10,M02078,US
CLR00000590,AUTH00000590,MEM012680,1705.37,USD,2026-02-12,M02163,US
CLR00000591,AUTH00000591,MEM000571,4029.92,USD,2026-02-15,M00780,US
CLR00000592,AUTH00000592,MEM012728,4936.62,USD,2026-02-09,M01835,US
CLR00000593,AUTH00000593,MEM013016,2749.23,USD,2026-02-09,M02769,US
CLR00000594,AUTH00000594,MEM009506,2340.58,USD,2026-02-17,M01335,MX
CLR00000595,AUTH00000595,MEM007832,1482.51,USD,2026-02-09,M01861,US
CLR00000596,AUTH00000596,MEM000609,1380.33,USD,2026-02-11,M01799,US
CLR00000597,AUTH00000597,MEM008251,1145.63,USD,2026-02-16,M00834,MX
CLR00000598,AUTH00000598,MEM012207,3070.48,USD,2026-02-15,M02243,CA
CLR00000599,AUTH00000599,MEM013240,45.93,USD,2026-02-15,M01716,MX
CLR00000600,AUTH00000600,MEM009718,2138.95,USD,2026-02-11,M02627,MX
CLR00000601,AUTH00000601,MEM013068,44.54,USD,2026-02-14,M00957,US
CLR00000602,AUTH00000602,MEM003935,1922.74,USD,2026-02-09,M01148,US
CLR00000603,AUTH00000603,MEM004392,1934.41,USD,2026-02-15,M01552,US
CLR00000604,AUTH00000604,MEM010668,4550.73,USD,2026-02-16,M00208,US
CLR00000605,AUTH00000605,MEM009795,3301.24,USD,2026-02-10,M00413,US
CLR00000606,AUTH00000606,MEM008756,2167.09,USD,2026-02-11,M02022,US
CLR00000607,AUTH00000607,MEM010668,295.17,USD,2026-02-17,M01897,US
CLR00000608,AUTH00000608,MEM010649,2709.52,USD,2026-02-13,M02686,US
CLR00000609,AUTH00000609,MEM014512,1856.32,USD,2026-02-08,M02181,US
CLR00000610,AUTH00000610,MEM011478,3141.19,USD,2026-02-11,M02865,US
CLR00000611,AUTH00000611,MEM014904,4779.85,USD,2026-02-17,M00685,US
CLR00000612,AUTH00000612,MEM004524,4536.57,USD,2026-02-15,M02914,US
CLR00000613,AUTH00000613,MEM014955,4073.46,USD,2026-02-15,M00937,US
CLR00000614,AUTH00000614,MEM004366,2807.28,USD,2026-02-10,M00558,US
CLR00000615,AUTH00000615,MEM005267,2395.0,USD,2026-02-17,M02522,US
CLR00000616,AUTH00000616,MEM011813,628.92,USD,2026-02-11,M00083,US
CLR00000617,AUTH00000617,MEM011339,4617.37,USD,2026-02-11,M01212,US
CLR00000618,AUTH00000618,MEM000800,2934.58,USD,2026-02-12,M02836,US
CLR00000619,AUTH00000619,MEM012530,4885.83,USD,2026-02-09,M01323,US
CLR00000620,AUTH00000620,MEM007296,2194.11,USD,2026-02-12,M00336,US
CLR00000621,AUTH00000621,MEM000909,944.46,USD,2026-02-15,M02114,MX
CLR00000622,AUTH00000622,MEM009633,2002.1,USD,2026-02-17,M00351,US
CLR00000623,AUTH00000623,MEM004867,825.3,USD,2026-02-13,M02712,US
CLR00000624,AUTH00000624,MEM002775,1717.18,USD,2026-02-17,M02946,US
CLR00000625,AUTH00000625,MEM008542,2887.3,USD,2026-02-08,M01739,US
CLR00000626,AUTH00000626,MEM008936,2056.12,USD,2026-02-11,M02616,US
CLR00000627,AUTH00000627,MEM008782,657.95,USD,2026-02-09,M00157,US
CLR00000628,AUTH00000628,MEM010435,1168.43,USD,2026-02-09,M02806,US
CLR00000629,AUTH00000629,MEM011713,2048.75,USD,2026-02-12,M02857,US
CLR00000630,AUTH00000630,MEM007856,3205.25,USD,2026-02-13,M00814,US
CLR00000631,AUTH00000631,MEM008138,4655.41,USD,2026-02-10,M01543,US
CLR00000632,AUTH00000632,MEM006906,905.59,USD,2026-02-12,M01478,US
CLR00000633,AUTH00000633,MEM011339,3304.2,USD,2026-02-15,M01034,CA
CLR00000634,AUTH00000634,MEM010146,3120.7,USD,2026-02-08,M00283,US
CLR00000635,AUTH00000635,MEM005947,1021.54,USD,2026-02-12,M01159,US
CLR00000636,AUTH00000636,MEM013775,1410.32,USD,2026-02-10,M02676,US
CLR00000637,AUTH00000637,MEM014147,2405.44,USD,2026-02-08,M02465,US
CLR00000638,AUTH00000638,MEM004924,2597.71,USD,2026-02-09,M01813,US
CLR00000639,AUTH00000639,MEM014814,1799.79,USD,2026-02-14,M00787,US
CLR00000640,AUTH00000640,MEM011100,335.88,USD,2026-02-16,M00369,CA
CLR00000641,AUTH00000641,MEM000499,2529.28,USD,2026-02-12,M01844,MX
CLR00000642,AUTH00000642,MEM000340,4311.12,USD,2026-02-14,M02749,MX
CLR00000643,AUTH00000643,MEM009916,4596.93,USD,2026-02-15,M01718,CA
CLR00000644,AUTH00000644,MEM014645,3349.92,USD,2026-02-13,M00695,US
CLR00000645,AUTH00000645,MEM006581,3480.05,USD,2026-02-16,M00600,US
CLR00000646,AUTH00000646,MEM013461,3258.22,USD,2026-02-16,M02839,MX
CLR00000647,AUTH00000647,MEM012521,3143.11,USD,2026-02-16,M01688,US
CLR00000648,AUTH00000648,MEM010892,1221.7,USD,2026-02-08,M02845,US
CLR00000649,AUTH00000649,MEM001793,2409.26,USD,2026-02-14,M01735,MX
CLR00000650,AUTH00000650,MEM007142,4262.71,USD,2026-02-14,M00653,MX
CLR00000651,AUTH00000651,MEM013192,4450.1,USD,2026-02-15,M01181,MX
CLR00000652,AUTH00000652,MEM012961,3152.5,USD,2026-02-10,M01876,US
CLR00000653,AUTH00000653,MEM005893,1126.31,USD,2026-02-13,M02573,US
CLR00000654,AUTH00000654,MEM005828,58.24,USD,2026-02-14,M02802,US
